Client_Name,Client_ID,Risk_Profile,Risk_Profile_Desc,Investment_Objective,Knowledge_and_Experience,Client_Name_1,Client_ID_1,Ticker,Units,Date_of_Purchase,Unit_Price,Market_Value,Concentration
Anderson Smith,C253,3,Conservative,1,No,Anderson Smith,C253,EMN,3,2021-11-02,107.7936554,323.3809662,1
Anderson Smith,C253,3,Conservative,1,No,Anderson Smith,C253,BRO,14,2021-11-03,61.7269249,864.1769486,1
Anderson Smith,C253,3,Conservative,1,No,Anderson Smith,C253,CDW,13,2021-12-20,186.187851,2420.442063,1
Anderson Smith,C253,3,Conservative,1,No,Anderson Smith,C253,IQV,29,2021-10-05,239.3600006,6941.440017,2
Anderson Smith,C253,3,Conservative,1,No,Anderson Smith,C253,LIN,24,2021-11-23,327.8347778,7868.034667,2
Daniel Johnson,C230,1,Aggressive,3,Yes,Daniel Johnson,C230,TMUS,17,2022-03-18,127.1800003,2162.060005,4
Daniel Johnson,C230,1,Aggressive,3,Yes,Daniel Johnson,C230,MAA,25,2021-12-23,219.9806213,5499.515533,5
Ezekiel Landon,C157,3,Conservative,1,No,Ezekiel Landon,C157,FE,20,2021-09-09,37.64096069,752.8192138,1
Ezekiel Landon,C157,3,Conservative,1,No,Ezekiel Landon,C157,NRG,26,2022-01-13,40.54122925,1054.071961,1
Ezekiel Landon,C157,3,Conservative,1,No,Ezekiel Landon,C157,KMI,17,2021-11-30,15.22120094,258.760416,1
Ezekiel Landon,C157,3,Conservative,1,No,Ezekiel Landon,C157,ITW,8,2021-12-22,235.245636,1881.965088,1
Ezekiel Landon,C157,3,Conservative,1,No,Ezekiel Landon,C157,ORCL,2,2021-12-31,86.54864502,173.09729,1
Ezekiel Landon,C157,3,Conservative,1,No,Ezekiel Landon,C157,MMC,5,2021-12-16,168.8896637,844.4483185,1
Ezekiel Landon,C157,3,Conservative,1,No,Ezekiel Landon,C157,IPG,23,2021-11-15,35.56592178,818.0162009,1
Ezekiel Landon,C157,3,Conservative,1,No,Ezekiel Landon,C157,NVR,26,2021-09-10,5132.129883,133435.377,5
Mathew Hayden ,C225,2,Moderate,2,Yes,Mathew Hayden ,C225,PEP,3,2022-02-24,162.7197571,488.1592713,1
Mathew Hayden ,C225,2,Moderate,2,Yes,Mathew Hayden ,C225,IVZ,13,2021-09-22,23.86650658,310.2645855,1
Mathew Hayden ,C225,2,Moderate,2,Yes,Mathew Hayden ,C225,ALL,6,2022-02-25,124.1699982,745.0199892,1
Mathew Hayden ,C225,2,Moderate,2,Yes,Mathew Hayden ,C225,TFC,19,2021-09-14,53.82758331,1022.724083,1
Mathew Hayden ,C225,2,Moderate,2,Yes,Mathew Hayden ,C225,NUE,9,2022-02-22,118.3156128,1064.840515,1
Mathew Hayden ,C225,2,Moderate,2,Yes,Mathew Hayden ,C225,CHTR,8,2022-02-10,606.5200195,4852.160156,2
Mathew Hayden ,C225,2,Moderate,2,Yes,Mathew Hayden ,C225,FTNT,29,2022-03-17,303.480011,8800.920319,3
Micheala Stone,C156,2,Moderate,2,Yes,Micheala Stone,C156,UAA,11,2021-11-12,25.02000046,275.2200051,1
Micheala Stone,C156,2,Moderate,2,Yes,Micheala Stone,C156,CLX,10,2021-10-27,158.523941,1585.23941,1
Micheala Stone,C156,2,Moderate,2,Yes,Micheala Stone,C156,AVGO,4,2021-12-06,557.618042,2230.472168,1
Micheala Stone,C156,2,Moderate,2,Yes,Micheala Stone,C156,TPR,21,2022-02-08,39.35064316,826.3635064,1
Micheala Stone,C156,2,Moderate,2,Yes,Micheala Stone,C156,MS,5,2021-11-16,99.99318695,499.9659348,1
Micheala Stone,C156,2,Moderate,2,Yes,Micheala Stone,C156,GM,29,2022-03-22,44.56000137,1292.24004,1
Micheala Stone,C156,2,Moderate,2,Yes,Micheala Stone,C156,AZO,14,2022-01-19,1945.890015,27242.46021,3
Mohammed Irfan,C231,2,Moderate,2,Yes,Mohammed Irfan,C231,ALLE,21,2021-09-20,136.383255,2864.048355,1
Mohammed Irfan,C231,2,Moderate,2,Yes,Mohammed Irfan,C231,WYNN,11,2021-09-16,84.37000275,928.0700303,1
Mohammed Irfan,C231,2,Moderate,2,Yes,Mohammed Irfan,C231,KMX,5,2022-03-21,102.5899963,512.9499815,1
Mohammed Irfan,C231,2,Moderate,2,Yes,Mohammed Irfan,C231,CZR,14,2021-09-20,104.75,1466.5,1
Mohammed Irfan,C231,2,Moderate,2,Yes,Mohammed Irfan,C231,PFG,21,2021-12-28,71.62651825,1504.156883,1
Mohammed Irfan,C231,2,Moderate,2,Yes,Mohammed Irfan,C231,HD,4,2022-02-18,344.7892456,1379.156982,1
Raquel Murillo,C274,3,Conservative,1,No,Raquel Murillo,C274,CSX,2,2022-02-22,34.13809586,68.27619172,1
Raquel Murillo,C274,3,Conservative,1,No,Raquel Murillo,C274,TTWO,4,2022-02-11,171.4799957,685.9199828,1
Raquel Murillo,C274,3,Conservative,1,No,Raquel Murillo,C274,CDNS,3,2021-11-17,187.7400055,563.2200165,1
Raquel Murillo,C274,3,Conservative,1,No,Raquel Murillo,C274,LLY,3,2022-01-14,243.1051636,729.3154908,1
Raquel Murillo,C274,3,Conservative,1,No,Raquel Murillo,C274,DVN,4,2022-03-15,53.00999832,212.0399933,1
Raquel Murillo,C274,3,Conservative,1,No,Raquel Murillo,C274,GPC,19,2021-10-15,125.4643936,2383.823478,2
Raquel Murillo,C274,3,Conservative,1,No,Raquel Murillo,C274,PTC,30,2022-01-07,115.0800018,3452.400054,2
Raquel Murillo,C274,3,Conservative,1,No,Raquel Murillo,C274,NTRS,23,2021-09-21,103.2226486,2374.120918,2
Raquel Murillo,C274,3,Conservative,1,No,Raquel Murillo,C274,MA,14,2022-03-17,345.9598694,4843.438172,3
Raquel Murillo,C274,3,Conservative,1,No,Raquel Murillo,C274,IDXX,9,2021-12-20,604.1099854,5436.989869,4
Rudolph Hitler,C165,2,Moderate,2,Yes,Rudolph Hitler,C165,MHK,3,2022-01-06,180.4700012,541.4100036,1
Rudolph Hitler,C165,2,Moderate,2,Yes,Rudolph Hitler,C165,LVS,29,2021-09-09,43.66999817,1266.429947,1
Rudolph Hitler,C165,2,Moderate,2,Yes,Rudolph Hitler,C165,ADBE,9,2021-11-09,667.9199829,6011.279846,1
Rudolph Hitler,C165,2,Moderate,2,Yes,Rudolph Hitler,C165,CZR,26,2021-10-20,113.5299988,2951.779969,1
Rudolph Hitler,C165,2,Moderate,2,Yes,Rudolph Hitler,C165,BIIB,3,2022-01-18,233.8099976,701.4299928,1
Rudolph Hitler,C165,2,Moderate,2,Yes,Rudolph Hitler,C165,EMN,11,2022-03-15,106.0,1166.0,1
Rudolph Hitler,C165,2,Moderate,2,Yes,Rudolph Hitler,C165,ZTS,22,2022-02-02,202.1699982,4447.73996,1
Rudolph Hitler,C165,2,Moderate,2,Yes,Rudolph Hitler,C165,BAC,27,2022-02-23,44.56211853,1203.1772,1
Rudolph Hitler,C165,2,Moderate,2,Yes,Rudolph Hitler,C165,D,5,2021-10-27,74.68714905,373.4357453,1
Sathya Prakash,C202,3,Conservative,1,No,Sathya Prakash,C202,FE,10,2021-12-27,40.07968521,400.7968521,1
Sathya Prakash,C202,3,Conservative,1,No,Sathya Prakash,C202,ADI,9,2021-10-21,177.2626648,1595.363983,1
hannah Stevens,C278,1,Aggressive,3,Yes,hannah Stevens,C278,CFG,12,2021-11-05,47.43019104,569.1622925,1
hannah Stevens,C278,1,Aggressive,3,Yes,hannah Stevens,C278,XEL,8,2021-11-12,62.26533508,498.1226806,1
hannah Stevens,C278,1,Aggressive,3,Yes,hannah Stevens,C278,UAL,16,2022-03-10,35.20000076,563.2000122,1
hannah Stevens,C278,1,Aggressive,3,Yes,hannah Stevens,C278,T,17,2022-03-17,23.19000053,394.230009,1
hannah Stevens,C278,1,Aggressive,3,Yes,hannah Stevens,C278,K,13,2022-03-21,60.95000076,792.3500099,1
hannah Stevens,C278,1,Aggressive,3,Yes,hannah Stevens,C278,FB,18,2022-01-14,331.8999939,5974.19989,2
hannah Stevens,C278,1,Aggressive,3,Yes,hannah Stevens,C278,AAPL,29,2022-03-10,158.5200043,4597.080125,2
hannah Stevens,C278,1,Aggressive,3,Yes,hannah Stevens,C278,NOW,23,2021-11-29,672.8200073,15474.86017,5
Adam Carrington,C154,3,Conservative,1,No,Adam Carrington,C154,MKC,5,2021-12-01,85.90536499,429.526825,1
Adam Carrington,C154,3,Conservative,1,No,Adam Carrington,C154,PNR,8,2022-01-26,62.33000183,498.6400146,1
Adam Carrington,C154,3,Conservative,1,No,Adam Carrington,C154,AME,8,2022-02-09,136.2868652,1090.294922,1
Adam Carrington,C154,3,Conservative,1,No,Adam Carrington,C154,MU,4,2021-10-20,68.10421753,272.4168701,1
Adam Carrington,C154,3,Conservative,1,No,Adam Carrington,C154,BR,28,2021-11-23,171.6793213,4807.020996,3
Adam Carrington,C154,3,Conservative,1,No,Adam Carrington,C154,ANTM,13,2022-02-09,466.6965027,6067.054535,4
Brady henderson,C279,2,Moderate,2,Yes,Brady henderson,C279,MCHP,5,2022-01-20,73.70704651,368.5352326,1
Brady henderson,C279,2,Moderate,2,Yes,Brady henderson,C279,PPL,7,2021-11-11,28.13515472,196.946083,1
Brady henderson,C279,2,Moderate,2,Yes,Brady henderson,C279,WRB,15,2021-10-29,52.30727005,784.6090508,1
Brady henderson,C279,2,Moderate,2,Yes,Brady henderson,C279,AMCR,12,2022-02-09,11.66100979,139.9321175,1
Brady henderson,C279,2,Moderate,2,Yes,Brady henderson,C279,ZBH,7,2021-10-07,142.8834229,1000.18396,2
Brady henderson,C279,2,Moderate,2,Yes,Brady henderson,C279,DLTR,8,2022-01-05,140.3999939,1123.199951,2
Brady henderson,C279,2,Moderate,2,Yes,Brady henderson,C279,JBHT,11,2021-10-18,188.3740997,2072.115097,3
Brady henderson,C279,2,Moderate,2,Yes,Brady henderson,C279,CHRW,29,2021-09-28,87.28422546,2531.242538,3
Brady henderson,C279,2,Moderate,2,Yes,Brady henderson,C279,ROP,22,2022-02-08,445.2105103,9794.631227,5
Brady henderson,C279,2,Moderate,2,Yes,Brady henderson,C279,DRI,28,2022-03-22,130.8699493,3664.35858,5
Brady henderson,C279,2,Moderate,2,Yes,Brady henderson,C279,VMC,28,2021-09-30,166.8138275,4670.78717,5
Frederick Aswin,C255,2,Moderate,2,Yes,Frederick Aswin,C255,XRAY,13,2022-03-14,47.56954575,618.4040948,1
Frederick Aswin,C255,2,Moderate,2,Yes,Frederick Aswin,C255,PARA,27,2021-09-09,39.49016571,1066.234474,1
Kristen Zimmern,C277,3,Conservative,1,No,Kristen Zimmern,C277,ALLE,4,2022-02-07,120.0188293,480.0753172,1
Kristen Zimmern,C277,3,Conservative,1,No,Kristen Zimmern,C277,EOG,4,2022-02-08,110.5741348,442.2965392,1
Kristen Zimmern,C277,3,Conservative,1,No,Kristen Zimmern,C277,NLSN,2,2021-10-19,19.77701569,39.55403138,1
Kristen Zimmern,C277,3,Conservative,1,No,Kristen Zimmern,C277,MTCH,12,2021-11-15,148.4199982,1781.039978,2
Kristen Zimmern,C277,3,Conservative,1,No,Kristen Zimmern,C277,A,26,2021-11-04,157.1958313,4087.091614,3
Kristen Zimmern,C277,3,Conservative,1,No,Kristen Zimmern,C277,FRC,19,2021-10-15,209.9129028,3988.345153,3
Kristen Zimmern,C277,3,Conservative,1,No,Kristen Zimmern,C277,HD,16,2021-10-20,354.614502,5673.832032,4
Kristen Zimmern,C277,3,Conservative,1,No,Kristen Zimmern,C277,AMT,28,2021-11-05,276.4568787,7740.792604,5
Kristen Zimmern,C277,3,Conservative,1,No,Kristen Zimmern,C277,LLY,25,2022-03-02,254.1699982,6354.249955,5
Priyanka Chawla,C265,3,Conservative,1,No,Priyanka Chawla,C265,GL,26,2021-11-03,92.11214447,2394.915756,1
Priyanka Chawla,C265,3,Conservative,1,No,Priyanka Chawla,C265,CE,10,2022-02-14,153.4844818,1534.844818,1
Rachel Jecintho,C137,1,Aggressive,3,Yes,Rachel Jecintho,C137,TXN,18,2022-01-14,185.7797394,3344.035309,1
Rachel Jecintho,C137,1,Aggressive,3,Yes,Rachel Jecintho,C137,ABBV,16,2021-09-08,107.9182358,1726.691773,1
Rachel Jecintho,C137,1,Aggressive,3,Yes,Rachel Jecintho,C137,PCAR,24,2022-01-19,93.82133484,2251.712036,1
Rachel Jecintho,C137,1,Aggressive,3,Yes,Rachel Jecintho,C137,AMP,9,2021-10-04,262.9796448,2366.816803,1
Rachel Jecintho,C137,1,Aggressive,3,Yes,Rachel Jecintho,C137,MDT,17,2021-10-01,125.7534256,2137.808235,1
Rachel Jecintho,C137,1,Aggressive,3,Yes,Rachel Jecintho,C137,EFX,20,2021-10-05,257.6665649,5153.331298,2
Rachel Jecintho,C137,1,Aggressive,3,Yes,Rachel Jecintho,C137,MSFT,27,2021-12-01,329.3988953,8893.770173,2
Rachel Jecintho,C137,1,Aggressive,3,Yes,Rachel Jecintho,C137,NOC,19,2021-10-25,403.2462158,7661.6781,2
Ri Jyeong Hyeok,C233,1,Aggressive,3,Yes,Ri Jyeong Hyeok,C233,FAST,23,2022-02-04,54.99000168,1264.770039,1
Ri Jyeong Hyeok,C233,1,Aggressive,3,Yes,Ri Jyeong Hyeok,C233,NTAP,7,2021-09-16,91.36956024,639.5869217,1
Ri Jyeong Hyeok,C233,1,Aggressive,3,Yes,Ri Jyeong Hyeok,C233,DE,6,2022-03-11,388.489624,2330.937744,2
Ri Jyeong Hyeok,C233,1,Aggressive,3,Yes,Ri Jyeong Hyeok,C233,NVR,23,2022-03-08,4648.430176,106913.894,5
Blake Carrington,C206,1,Aggressive,3,Yes,Blake Carrington,C206,CRM,4,2021-11-30,284.9599915,1139.839966,1
Blake Carrington,C206,1,Aggressive,3,Yes,Blake Carrington,C206,GNRC,12,2021-12-13,345.480011,4145.760132,3
Blake Carrington,C206,1,Aggressive,3,Yes,Blake Carrington,C206,INTU,12,2021-12-06,643.7061768,7724.474122,5
Christopher Kemp,C288,2,Moderate,2,Yes,Christopher Kemp,C288,SLB,23,2021-11-04,32.90778351,756.8790207,0
Christopher Kemp,C288,2,Moderate,2,Yes,Christopher Kemp,C288,SBUX,9,2022-01-27,94.83913422,853.552208,1
Christopher Kemp,C288,2,Moderate,2,Yes,Christopher Kemp,C288,AMCR,22,2021-11-12,12.13199043,266.9037895,1
Christopher Kemp,C288,2,Moderate,2,Yes,Christopher Kemp,C288,GM,29,2021-10-05,54.34000015,1575.860004,2
Christopher Kemp,C288,2,Moderate,2,Yes,Christopher Kemp,C288,ICE,22,2022-03-01,127.377327,2802.301194,2
Christopher Kemp,C288,2,Moderate,2,Yes,Christopher Kemp,C288,JKHY,24,2021-11-18,150.9279633,3622.271119,3
Christopher Kemp,C288,2,Moderate,2,Yes,Christopher Kemp,C288,FDX,20,2021-10-14,225.9859924,4519.719848,4
Christopher Kemp,C288,2,Moderate,2,Yes,Christopher Kemp,C288,APTV,30,2022-01-04,172.2100067,5166.300201,4
Devopriya Tirtho,C186,1,Aggressive,3,Yes,Devopriya Tirtho,C186,FANG,9,2021-09-09,74.67044067,672.033966,1
Devopriya Tirtho,C186,1,Aggressive,3,Yes,Devopriya Tirtho,C186,CMS,21,2021-11-12,59.57420349,1251.058273,1
Devopriya Tirtho,C186,1,Aggressive,3,Yes,Devopriya Tirtho,C186,XOM,28,2022-03-08,87.77999878,2457.839966,1
Devopriya Tirtho,C186,1,Aggressive,3,Yes,Devopriya Tirtho,C186,ABT,19,2021-10-22,126.2746048,2399.217491,1
Devopriya Tirtho,C186,1,Aggressive,3,Yes,Devopriya Tirtho,C186,ZION,28,2022-02-16,73.91000366,2069.480102,1
Devopriya Tirtho,C186,1,Aggressive,3,Yes,Devopriya Tirtho,C186,HLT,21,2021-11-17,144.5299988,3035.129975,2
Devopriya Tirtho,C186,1,Aggressive,3,Yes,Devopriya Tirtho,C186,LRCX,25,2021-11-26,638.5253906,15963.13477,5
Jonathan Sweeney,C289,3,Conservative,1,No,Jonathan Sweeney,C289,STX,6,2022-03-02,104.9155426,629.4932556,1
Jonathan Sweeney,C289,3,Conservative,1,No,Jonathan Sweeney,C289,KIM,5,2022-01-10,24.92836571,124.6418286,1
Jonathan Sweeney,C289,3,Conservative,1,No,Jonathan Sweeney,C289,EL,3,2021-11-30,331.3902893,994.1708679,1
Jonathan Sweeney,C289,3,Conservative,1,No,Jonathan Sweeney,C289,MKC,19,2022-01-04,96.15331268,1826.912941,1
Jonathan Sweeney,C289,3,Conservative,1,No,Jonathan Sweeney,C289,DUK,6,2022-03-10,106.1900024,637.1400144,1
Jonathan Sweeney,C289,3,Conservative,1,No,Jonathan Sweeney,C289,CB,29,2021-12-02,180.9191895,5246.656495,3
Jonathan Sweeney,C289,3,Conservative,1,No,Jonathan Sweeney,C289,CMI,22,2021-12-16,216.8725891,4771.19696,3
Regina Cassandra,C201,2,Moderate,2,Yes,Regina Cassandra,C201,MKC,14,2021-10-01,79.7702179,1116.783051,1
Regina Cassandra,C201,2,Moderate,2,Yes,Regina Cassandra,C201,HRL,24,2021-12-21,47.02821732,1128.677216,1
Regina Cassandra,C201,2,Moderate,2,Yes,Regina Cassandra,C201,K,6,2022-03-01,63.34000015,380.0400009,1
Regina Cassandra,C201,2,Moderate,2,Yes,Regina Cassandra,C201,BKNG,26,2022-02-22,2518.219971,65473.71925,5
Benjamin Franklin,C152,1,Aggressive,3,Yes,Benjamin Franklin,C152,KR,11,2021-09-15,40.71020508,447.8122559,1
Benjamin Franklin,C152,1,Aggressive,3,Yes,Benjamin Franklin,C152,WEC,7,2021-11-09,88.40782928,618.854805,1
Benjamin Franklin,C152,1,Aggressive,3,Yes,Benjamin Franklin,C152,PEAK,28,2021-09-16,34.67687225,970.952423,2
Benjamin Franklin,C152,1,Aggressive,3,Yes,Benjamin Franklin,C152,ICE,11,2021-09-21,116.1151581,1277.266739,2
Benjamin Franklin,C152,1,Aggressive,3,Yes,Benjamin Franklin,C152,PKI,8,2021-09-15,186.6919861,1493.535889,3
Benjamin Franklin,C152,1,Aggressive,3,Yes,Benjamin Franklin,C152,AMP,6,2021-09-24,269.4426575,1616.655945,3
Benjamin Franklin,C152,1,Aggressive,3,Yes,Benjamin Franklin,C152,REG,30,2022-01-14,75.09121704,2252.736511,4
Benjamin Franklin,C152,1,Aggressive,3,Yes,Benjamin Franklin,C152,CHTR,25,2022-02-04,608.9199829,15222.99957,5
Benjamin Franklin,C152,1,Aggressive,3,Yes,Benjamin Franklin,C152,HSY,29,2022-02-03,203.0133514,5887.387191,5
Benjamin Franklin,C152,1,Aggressive,3,Yes,Benjamin Franklin,C152,FTNT,21,2022-02-02,309.8800049,6507.480103,5
Jennifer Annuncia,C254,1,Aggressive,3,Yes,Jennifer Annuncia,C254,J,29,2021-11-12,145.1353607,4208.92546,1
Jennifer Annuncia,C254,1,Aggressive,3,Yes,Jennifer Annuncia,C254,RTX,4,2021-12-14,83.03832245,332.1532898,1
Jennifer Annuncia,C254,1,Aggressive,3,Yes,Jennifer Annuncia,C254,VMC,7,2022-03-01,174.4400024,1221.080017,1
Jennifer Annuncia,C254,1,Aggressive,3,Yes,Jennifer Annuncia,C254,CTLT,15,2022-01-10,118.3099976,1774.649964,1
Jennifer Annuncia,C254,1,Aggressive,3,Yes,Jennifer Annuncia,C254,STE,12,2021-10-22,234.4277649,2813.133179,1
Jennifer Annuncia,C254,1,Aggressive,3,Yes,Jennifer Annuncia,C254,TJX,22,2022-01-03,75.27114105,1655.965103,1
Jennifer Annuncia,C254,1,Aggressive,3,Yes,Jennifer Annuncia,C254,APTV,16,2021-11-08,173.2299957,2771.679931,1
Aditya Arunachalam,C129,2,Moderate,2,Yes,Aditya Arunachalam,C129,CL,6,2022-02-24,75.58000183,453.480011,1
Aditya Arunachalam,C129,2,Moderate,2,Yes,Aditya Arunachalam,C129,ADP,4,2021-10-01,200.1060028,800.4240112,1
Aditya Arunachalam,C129,2,Moderate,2,Yes,Aditya Arunachalam,C129,PGR,9,2021-10-25,94.77179718,852.9461746,1
Aditya Arunachalam,C129,2,Moderate,2,Yes,Aditya Arunachalam,C129,TDY,9,2022-02-02,428.4200134,3855.780121,3
Aditya Arunachalam,C129,2,Moderate,2,Yes,Aditya Arunachalam,C129,ADSK,23,2022-01-18,252.0299988,5796.689972,4
Aditya Arunachalam,C129,2,Moderate,2,Yes,Aditya Arunachalam,C129,MA,20,2022-03-22,349.0455627,6980.911254,4
Aditya Arunachalam,C129,2,Moderate,2,Yes,Aditya Arunachalam,C129,NSC,28,2021-10-18,273.4887695,7657.685546,5
Anthony Bridgerton,C158,1,Aggressive,3,Yes,Anthony Bridgerton,C158,PGR,17,2022-01-21,107.9254379,1834.732444,0
Anthony Bridgerton,C158,1,Aggressive,3,Yes,Anthony Bridgerton,C158,AOS,5,2021-09-16,66.12449646,330.6224823,1
Anthony Bridgerton,C158,1,Aggressive,3,Yes,Anthony Bridgerton,C158,BLL,5,2022-03-21,93.58000183,467.9000092,1
Anthony Bridgerton,C158,1,Aggressive,3,Yes,Anthony Bridgerton,C158,CNP,27,2021-11-24,26.60075951,718.2205068,1
Anthony Bridgerton,C158,1,Aggressive,3,Yes,Anthony Bridgerton,C158,QRVO,24,2022-01-07,154.6900024,3712.560058,2
Anthony Bridgerton,C158,1,Aggressive,3,Yes,Anthony Bridgerton,C158,COST,19,2022-01-05,549.0877686,10432.6676,3
Saravanan Chandran,C170,1,Aggressive,3,Yes,Saravanan Chandran,C170,DIS,22,2021-12-13,150.4299927,3309.459839,1
Saravanan Chandran,C170,1,Aggressive,3,Yes,Saravanan Chandran,C170,DVN,7,2021-11-11,41.22885513,288.6019859,1
Saravanan Chandran,C170,1,Aggressive,3,Yes,Saravanan Chandran,C170,FLT,3,2021-09-29,265.9200134,797.7600402,1
Saravanan Chandran,C170,1,Aggressive,3,Yes,Saravanan Chandran,C170,HLT,20,2021-12-08,144.3899994,2887.799988,1
Saravanan Chandran,C170,1,Aggressive,3,Yes,Saravanan Chandran,C170,PEP,11,2022-02-08,170.8959961,1879.855957,1
Saravanan Chandran,C170,1,Aggressive,3,Yes,Saravanan Chandran,C170,EXC,8,2021-10-14,35.11385727,280.9108582,1
Saravanan Chandran,C170,1,Aggressive,3,Yes,Saravanan Chandran,C170,SO,6,2022-01-24,66.68372345,400.1023407,1
Saravanan Chandran,C170,1,Aggressive,3,Yes,Saravanan Chandran,C170,IT,14,2022-02-18,288.230011,4035.220154,2
